STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,EVAP,PRCP,TMAX,TMIN,WDMV
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,9/14/2013,11.4,0,26.7,10.6,61
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,9/15/2013,6.4,0,23.9,9.4,27
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,9/16/2013,2,0,29.4,10,2
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,9/17/2013,3.3,0,30,12.8,16
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,9/18/2013,5.6,0,31.1,18.3,5
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,9/19/2013,5.6,0,31.1,19.4,26
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,9/20/2013,5.1,0,32.2,19.4,19
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,9/21/2013,,62,27.8,17.2,16
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,9/22/2013,5.8,0,23.9,9.4,35
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,9/23/2013,5.785714286,31,22.25,8.3,30
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,9/24/2013,5.892857143,37.2,19.65,5.08,32.4
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,9/25/2013,6,43.4,17.05,1.86,34.8
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,9/26/2013,6.107142857,49.6,14.45,-1.36,37.2
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,9/27/2013,6.214285714,55.8,11.85,-4.58,39.6
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,9/28/2013,6.321428571,62,9.25,-7.8,42
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,9/29/2013,6.428571429,68.2,6.65,-11.02,44.4
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,9/30/2013,6.535714286,74.4,4.05,-14.24,46.8
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/1/2013,6.642857143,80.6,1.45,-17.46,49.2
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/2/2013,6.75,86.8,-1.15,-20.68,51.6
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/3/2013,6.857142857,93,-3.75,-23.9,54
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/4/2013,6.964285714,99.2,-6.35,-27.12,56.4
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/5/2013,7.071428571,105.4,-8.95,-30.34,58.8
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/6/2013,7.178571429,111.6,-11.55,-33.56,61.2
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/7/2013,7.285714286,117.8,-14.15,-36.78,63.6
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/8/2013,7.392857143,124,-16.75,-40,66
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/9/2013,7.5,130.2,-19.35,-43.22,68.4
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/10/2013,7.607142857,136.4,-21.95,-46.44,70.8
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/11/2013,7.714285714,142.6,-24.55,-49.66,73.2
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/12/2013,7.821428571,148.8,-27.15,-52.88,75.6
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/13/2013,7.928571429,155,-29.75,-56.1,78
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/14/2013,8.035714286,161.2,-32.35,-59.32,80.4
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/15/2013,8.142857143,167.4,-34.95,-62.54,82.8
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/16/2013,8.25,173.6,-37.55,-65.76,85.2
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/17/2013,8.357142857,179.8,-40.15,-68.98,87.6
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/18/2013,8.464285714,186,-42.75,-72.2,90
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/19/2013,8.571428571,192.2,-45.35,-75.42,92.4
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/20/2013,8.678571429,198.4,-47.95,-78.64,94.8
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/21/2013,8.785714286,204.6,-50.55,-81.86,97.2
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/22/2013,8.892857143,210.8,-53.15,-85.08,99.6
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/23/2013,9,217,-55.75,-88.3,102
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/24/2013,9.107142857,223.2,-58.35,-91.52,104.4
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/25/2013,9.214285714,229.4,-60.95,-94.74,106.8
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/26/2013,9.321428571,235.6,-63.55,-97.96,109.2
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/27/2013,9.428571429,241.8,-66.15,-101.18,111.6
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/28/2013,9.535714286,248,-68.75,-104.4,114
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/29/2013,9.642857143,254.2,-71.35,-107.62,116.4
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/30/2013,9.75,260.4,-73.95,-110.84,118.8
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,10/31/2013,9.857142857,266.6,-76.55,-114.06,121.2
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,11/1/2013,9.964285714,272.8,-79.15,-117.28,123.6
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,11/2/2013,10.07142857,279,-81.75,-120.5,126
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,11/3/2013,10.17857143,285.2,-84.35,-123.72,128.4
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,11/4/2013,10.28571429,291.4,-86.95,-126.94,130.8
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,11/5/2013,10.39285714,297.6,-89.55,-130.16,133.2
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,11/6/2013,10.5,303.8,-92.15,-133.38,135.6
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,11/7/2013,10.60714286,310,-94.75,-136.6,138
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,11/8/2013,10.71428571,316.2,-97.35,-139.82,140.4
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,11/9/2013,10.82142857,322.4,-99.95,-143.04,142.8
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,11/10/2013,10.92857143,328.6,-102.55,-146.26,145.2
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,11/11/2013,11.03571429,334.8,-105.15,-149.48,147.6
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,11/12/2013,11.14285714,341,-107.75,-152.7,150
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,11/13/2013,11.25,347.2,-110.35,-155.92,152.4
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,11/14/2013,11.35714286,353.4,-112.95,-159.14,154.8
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,11/15/2013,11.46428571,359.6,-115.55,-162.36,157.2
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,11/16/2013,11.57142857,365.8,-118.15,-165.58,159.6
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,11/17/2013,11.67857143,372,-120.75,-168.8,162
USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",35.6213,-88.8456,121.9,11/18/2013,11.78571429,378.2,-123.35,-172.02,164.4
